date,hour,net,upRegulationZeroCoded,upRegulationOneCoded,upRegulationTwoCoded,downRegulationZeroCoded,downRegulationOneCoded,downRegulationTwoCoded,upRegulationDelivered,downRegulationDelivered,system_direction
2019-04-28,20,82.918,1590.016,0,0,177.466,409.215,0,594.783,-511.865,Positive
2019-04-28,21,585.245,1293.601,0,0,492.085,0,0,981.583,-396.338,Positive
2019-04-28,22,-12.332,50,721.75,0,1011.533,0,0,632.55,-644.882,Neutral
2019-04-28,23,445.483,0,1274.267,0,1248.2,57.833,0,1153.267,-707.784,Positive
2019-04-29,0,-262.984,0,878.933,0,1563.333,0,0,833.129,-1096.113,Negative
2019-04-29,1,-590.616,37.5,0,0,1046.633,0,0,25,-615.616,Negative
2019-04-29,2,-463.769,34.933,0,0,1108.333,0,0,34.933,-498.702,Negative
2019-04-29,3,-518.471,0,0,0,998.101,0,0,0,-518.471,Negative
2019-04-29,4,-527.413,0,0,0,933,0,0,0,-527.413,Negative
2019-04-29,5,-627.789,0,0,0,1053.333,0,0,0,-627.789,Negative
2019-04-29,6,-794.267,59.5,0,0,1293,44.267,0,59.5,-853.767,Negative
2019-04-29,7,-979.209,124.667,528,0,1976.05,27.667,0,324.007,-1303.216,Negative
2019-04-29,8,450.668,812.684,1836.5,0,718.617,477.617,0,1439.34,-988.672,Positive
2019-04-29,9,160.15,0,2306,0,1949.6,0,0,1844,-1683.85,Positive
2019-04-29,10,-545.015,0,2476,0,3116.384,0,0,2176.26,-2721.275,Negative
2019-04-29,11,-358.649,0,2240,0,2395.666,0,0,1906.75,-2265.399,Negative
2019-04-29,12,-458.938,0,1625.6,0,2085.817,0,0,1461.96,-1920.898,Negative
2019-04-29,13,-219.368,0,1460,0,1823.666,0,0,1460,-1679.368,Negative
2019-04-29,14,623.772,0,2089.334,0,1502.817,0,0,1910.924,-1287.152,Positive
2019-04-29,15,325.404,0,1736.067,0,1581,0,0,1687.99,-1362.586,Positive
2019-04-29,16,355.699,0,2477.067,0,2134.751,0,0,2152.707,-1797.008,Positive
2019-04-29,17,342.218,0,2415.783,0,2388.75,0,0,2393.983,-2051.765,Positive
2019-04-29,18,-414.624,0,1338.916,0,2022.9,0,0,1233.216,-1647.84,Negative
2019-04-29,19,-792.485,87.5,773,0,1925.201,0,0,746.2,-1538.685,Negative
2019-04-29,20,113.307,0,974,0,367.632,620.167,0,937.106,-823.799,Positive
2019-04-29,21,108.76,16.667,1082,0,1168.2,107.25,0,1061.432,-952.672,Positive
2019-04-29,22,-25.818,0,1298,0,1487,363,0,1244.7,-1270.518,Neutral
2019-04-29,23,6.827,45.833,1392.451,0,1442.749,378.5,0,1361.784,-1354.957,Neutral
2019-04-30,0,-1273.757,0,143.101,0,1787.75,143,0,135.101,-1408.858,Negative
2019-04-30,1,-484.333,0,0,0,890.65,63.333,0,0,-484.333,Negative
2019-04-30,2,61.238,1406.048,0,0,736.717,190,0,618.005,-556.767,Positive
2019-04-30,3,-432.583,31.35,0,0,612.651,180.333,0,31.35,-463.933,Negative
2019-04-30,4,-440.1,0,0,0,654.75,140,0,0,-440.1,Negative
2019-04-30,5,-458.091,0,0,0,878.917,0,0,0,-458.091,Negative
2019-04-30,6,-962.534,0,457,0,1637,345.733,0,288,-1250.534,Negative
2019-04-30,7,-155.106,0,1810,0,2540,279,0,1629.44,-1784.546,Negative
2019-04-30,8,440.16,545.833,2260,0,2743.567,0,0,2768.413,-2328.253,Positive
2019-04-30,9,128.581,0,2253,0,2576.632,0,0,2131.64,-2003.059,Positive
2019-04-30,10,-122.845,0,2781,0,3285.3,0,0,2647.82,-2770.665,Negative
2019-04-30,11,-219.809,0,2833.8,0,3393,0,0,2671.471,-2891.28,Negative
2019-04-30,12,-1800.943,0,2138,0,4143.899,137.667,0,1983.43,-3784.373,Negative
2019-04-30,13,-1832.509,0,2375,0,4279.299,392,0,2219.64,-4052.149,Negative
2019-04-30,14,-856.311,0,2767,0,3521.217,292,0,2461.29,-3317.601,Negative
2019-04-30,15,-1252.934,0,2305.333,0,3718.667,292,0,2294.933,-3547.867,Negative
2019-04-30,16,-956.68,0,2392,0,3501.75,316,0,2389.07,-3345.75,Negative
2019-04-30,17,-698.603,0,2073,0,2975.117,349,0,2046.69,-2745.293,Negative
2019-04-30,18,-787.143,0,2093,0,3220.067,260,0,2012.31,-2799.453,Negative
2019-04-30,19,-505.536,0,2027,0,3104.7,0,0,1973.28,-2478.816,Negative
2019-04-30,20,80.99,0,1963,0,2376.25,0,0,1935.49,-1854.5,Positive
2019-04-30,21,237.927,0,1919,0,2243.965,0,0,1889.73,-1651.803,Positive
2019-04-30,22,-406.867,0,1885,0,2925.601,0,0,1840.86,-2247.727,Negative
2019-04-30,23,-757.886,0,1303.017,0,2526,48,0,1277.417,-2035.303,Negative
2019-05-01,0,-654.682,0,269.066,0,1490.583,0,0,261.066,-915.748,Negative
2019-05-01,1,393.863,1218.668,0,0,86.184,431.333,0,877.97,-484.107,Positive
2019-05-01,2,244.732,516.6,0,0,0,242,0,474.158,-229.426,Positive
2019-05-01,3,-127.538,33.9,0,0,588.568,0,0,33.9,-161.438,Negative
2019-05-01,4,-113.35,0,0,0,526,0,0,0,-113.35,Negative
2019-05-01,5,-220.91,0,0,0,654.516,0,0,0,-220.91,Negative
2019-05-01,6,-1014.492,0,22,0,1191.484,335,0,22,-1036.492,Negative
2019-05-01,7,-687.262,0,600,0,1245,512,0,599.46,-1286.722,Negative
2019-05-01,8,-845.877,0,1859,0,2487,729.684,0,1811.28,-2657.157,Negative
2019-05-01,9,-1256.141,0,1857.8,0,3626.733,25.667,0,1851.2,-3107.341,Negative
2019-05-01,10,-1205.655,62.5,1767,0,3483,0,0,1805.474,-3011.129,Negative
2019-05-01,11,-731.065,0,1767,0,2954.083,0,0,1743.72,-2474.785,Negative
2019-05-01,12,-1135.926,0,1597,0,3087.6,190.983,0,1570.14,-2706.066,Negative
2019-05-01,13,-1296.885,0,1597,0,3187,193.45,0,1575.958,-2872.843,Negative
2019-05-01,14,-937.915,0,1597,0,2988.466,0,0,1572.79,-2510.705,Negative
2019-05-01,15,-1587.92,0,1066,0,2951.167,237.933,0,1061.73,-2649.65,Negative
2019-05-01,16,-1867.939,0,1066,0,3330,332,0,1061.65,-2929.589,Negative
2019-05-01,17,-2048.915,0,890,0,3496.183,0,0,884.9,-2933.815,Negative
2019-05-01,18,-1824.476,0,826,0,3176.867,0,0,821.91,-2646.386,Negative
2019-05-01,19,-683.405,52.666,826,0,1920.284,0,0,831.976,-1515.381,Negative
2019-05-01,20,60.39,852.866,748,0,893.033,71.5,0,966.16,-905.77,Positive
2019-05-01,21,432.079,1579.467,566,0,131.867,879.333,0,1338.666,-906.587,Positive
2019-05-01,22,-44.972,0,566,0,859.216,0,0,563.33,-608.302,Neutral
2019-05-01,23,48.045,0,481.1,0,493,0,0,449.15,-401.105,Neutral
2019-05-02,0,-370.51,0,0,0,878.75,0,0,0,-370.51,Negative
2019-05-02,1,92.995,469.883,0,0,127.95,82.333,0,283.213,-190.218,Positive
2019-05-02,2,-282.434,0,0,0,300,40,0,0,-282.434,Negative
2019-05-02,3,-168.936,0,0,0,67,130,0,0,-168.936,Negative
2019-05-02,4,-179.359,0,0,0,79,130,0,0,-179.359,Negative
2019-05-02,5,-242.131,0,0,0,479.485,0,0,0,-242.131,Negative
2019-05-02,6,-529.238,0,0,0,1148.667,0,0,0,-529.238,Negative
2019-05-02,7,499.398,600.501,510,0,989.95,0,0,1031.841,-532.443,Positive
2019-05-02,8,1222.589,193.5,2196,0,81,906.95,0,1883.029,-660.44,Positive
2019-05-02,9,702.724,0,2728.333,0,2081.316,0,0,2500.323,-1797.599,Positive
2019-05-02,10,584.403,0,2930,0,2267.667,0,0,2551.19,-1966.787,Positive
2019-05-02,11,1189.867,0,3139.667,0,2048,0,0,2881.857,-1691.99,Positive
2019-05-02,12,545.057,0,2607,0,2211.749,0,0,2229.77,-1684.713,Positive
2019-05-02,13,967.067,0,2090,0,1386.366,0,0,2044.7,-1077.633,Positive
2019-05-02,14,1689.974,0,3157,0,1621.867,0,0,2961.72,-1271.746,Positive
2019-05-02,15,1300.715,0,2537,0,1959.833,0,0,2469.19,-1168.475,Positive
2019-05-02,16,752.732,0,2217,0,2135,0,0,2167.35,-1414.618,Positive
2019-05-02,17,479.188,0,1916.8,0,2031.333,0,0,1877.83,-1398.642,Positive
2019-05-02,18,91.321,0,1741,0,2060.333,0,0,1704.78,-1613.459,Positive
2019-05-02,19,-369.403,0,1434,0,2200,0,0,1407.52,-1776.923,Negative
2019-05-02,20,-384.209,0,798,0,1474.134,0,0,778,-1162.209,Negative
2019-05-02,21,252.82,203.333,988,0,908.5,0,0,1161.32,-908.5,Positive
2019-05-02,22,43.786,0,988,0,1031.369,0,0,964,-920.214,Neutral
2019-05-02,23,373.626,225.667,912.1,0,1118.8,0,0,1109.467,-735.841,Positive
2019-05-03,0,-816.045,38.6,0,0,895.665,9,0,36.417,-852.462,Negative
2019-05-03,1,76.111,716.85,0,0,40.5,561,0,677.611,-601.5,Positive
2019-05-03,2,-192.997,475.333,0,0,0,541.75,0,348.753,-541.75,Negative
2019-05-03,3,-242.61,357,0,0,0,561,0,318.39,-561,Negative
2019-05-03,4,-152.417,444.583,0,0,0,561,0,408.583,-561,Negative
2019-05-03,5,-68.98,531,0,0,0,561,0,492.02,-561,Negative
2019-05-03,6,-441.896,355.466,0,0,393.933,561,0,348.466,-790.362,Negative
2019-05-03,7,-1.72,221.666,597.335,0,261.8,485.333,0,727.641,-729.361,Neutral
2019-05-03,8,631.388,321.317,1766.75,0,451.433,809.017,0,1812.187,-1180.799,Positive
2019-05-03,9,913.635,484.451,2371,0,521.4,1015.366,0,2396.447,-1482.812,Positive
2019-05-03,10,648.716,0,2525,0,1706.884,437,0,2448.58,-1799.864,Positive
2019-05-03,11,996.422,0,2683,0,1314.183,547.6,0,2598.34,-1601.918,Positive
2019-05-03,12,147.784,0,2683.35,0,2405.582,332,0,2586.64,-2438.856,Positive
2019-05-03,13,-847.667,0,1908.083,0,2898.1,228,0,1806.833,-2654.5,Negative
2019-05-03,14,397.443,0,2391.1,0,2215,145,0,2323.483,-1926.04,Positive
2019-05-03,15,392.682,0,2437.4,0,2148,222,0,2325.435,-1932.753,Positive
2019-05-03,16,661.632,0,2406,0,1918.05,222,0,2332.629,-1670.997,Positive
2019-05-03,17,652.945,0,2192,0,1724.017,0,0,2110.72,-1457.775,Positive
2019-05-03,18,1003.683,0,2192,0,1078,0,0,2081.54,-1077.857,Positive
2019-05-03,19,879.215,0,2111,0,1173.234,0,0,2051.29,-1172.075,Positive
2019-05-03,20,1795.731,3580.75,790,0,0,426.3,0,2220.742,-425.011,Positive
2019-05-03,21,2071.404,5083.267,0,0,104,260,0,2435.404,-364,Positive
2019-05-03,22,1542.33,5077.2,0,0,0,413,0,1951.43,-409.1,Positive
2019-05-03,23,676.262,1497.716,0,0,181,483.584,0,1340.846,-664.584,Positive
2019-05-04,0,381.788,812.683,96.817,0,446.767,93.167,0,836.337,-454.549,Positive
2019-05-04,1,615.344,1344.217,0,0,66,532.833,0,1207.667,-592.323,Positive
2019-05-04,2,628.479,1334.334,0,0,0,562.983,0,1191.462,-562.983,Positive
2019-05-04,3,512.74,1374.816,0,0,0,701,0,1213.74,-701,Positive
2019-05-04,4,472.829,1261,0,0,0,701,0,1173.72,-700.891,Positive
2019-05-04,5,57.413,973,0,0,0,701,0,758.3,-700.887,Positive
2019-05-04,6,-447.499,339.933,0,0,0,701,0,253.38,-700.879,Negative
2019-05-04,7,489.868,969.433,822.5,0,534.586,735,0,1586.52,-1096.652,Positive
2019-05-04,8,-52.73,126.5,2295,0,2472.585,229.333,0,2331.1,-2383.83,Negative
2019-05-04,9,357.744,0,2295,0,2145.5,136,0,2265,-1907.256,Positive
2019-05-04,10,644.59,0,2649.333,0,2232.5,112.667,0,2615.273,-1970.683,Positive
2019-05-04,11,638.942,0,2579,0,2517.733,0,0,2545.6,-1906.658,Positive
2019-05-04,12,-119.21,0,2563.016,0,3011.2,0,0,2539.916,-2659.126,Negative
2019-05-04,13,-136.811,0,2315,0,2670.266,0,0,2302.94,-2439.751,Negative
2019-05-04,14,317.948,0,2710.583,0,2374.666,0,0,2544.273,-2226.325,Positive
2019-05-04,15,-823.573,0,2149,0,3134.5,9.333,0,2129,-2952.573,Negative
2019-05-04,16,-427.589,0,2149,0,2650.05,164,0,2123.45,-2551.039,Negative
2019-05-04,17,-428.144,0,2184,0,2803.15,166,0,2164,-2592.144,Negative
2019-05-04,18,-355.985,0,1879,0,2582,0,0,1859,-2214.985,Negative
2019-05-04,19,-135.61,0,1879,0,2192.799,0,0,1859,-1994.61,Negative
2019-05-04,20,407.213,0,1711,0,1599,0,0,1691,-1283.787,Positive
2019-05-04,21,519.155,0,1523,0,1484.5,0,0,1508.553,-989.398,Positive
2019-05-04,22,-278.141,0,819,0,1243,66.633,0,695.583,-973.724,Negative
2019-05-04,23,-463.948,298.3,117.333,0,137.766,769,0,347.633,-811.581,Negative
2019-05-05,0,-797.13,0,0,0,742,166,0,0,-797.13,Negative
2019-05-05,1,-436.249,261.734,0,0,662.15,166,0,257.42,-693.669,Negative
2019-05-05,2,-88.297,661.916,0,0,0,594,0,505.703,-594,Negative
2019-05-05,3,-758.298,16.265,0,0,771.149,166,0,16.265,-774.563,Negative
2019-05-05,4,-916.638,0,0,0,995.583,166,0,0,-916.638,Negative
2019-05-05,5,-971.32,0,0,0,997,166,0,0,-971.32,Negative
2019-05-05,6,-1525.685,0,0,0,1060.25,639.267,0,0,-1525.685,Negative
2019-05-05,7,-2391.19,0,0,0,1212.416,1450.583,0,0,-2391.19,Negative
2019-05-05,8,-3006.517,0,0,0,1400,1945.4,0,0,-3006.517,Negative
2019-05-05,9,-3090.032,0,0,0,2475,1001.234,0,0,-3090.032,Negative
2019-05-05,10,-2396.361,0,0,0,2631,204,0,0,-2396.361,Negative
2019-05-05,11,-1115.303,0,1247.665,0,2551.2,52.5,0,1038.515,-2153.818,Negative
2019-05-05,12,-1223.555,0,1681,0,2563,492.2,0,1420,-2643.555,Negative
2019-05-05,13,-1479.623,0,1631.701,0,2763,542,0,1403.384,-2883.007,Negative
2019-05-05,14,-2371.679,0,235.433,0,2643,369.066,0,211.193,-2582.872,Negative
2019-05-05,15,-2204.825,0,0,0,2495.534,99,0,0,-2204.825,Negative
2019-05-05,16,-1866.23,0,0,0,2538,246,0,0,-1866.23,Negative
2019-05-05,17,-1476.766,0,0,0,2056.883,246,0,0,-1476.766,Negative
2019-05-05,18,-262.408,213.834,672.7,0,0,691,0,428.53,-690.938,Negative
2019-05-05,19,1053.223,1169,1027,0,0,706.634,0,1739.463,-686.24,Positive
2019-05-05,20,1996.459,2767.234,958,0,0,475.883,0,2471.539,-475.08,Positive
2019-05-05,21,1928.786,2788.483,845.833,0,0,445,0,2373.786,-445,Positive
2019-05-05,22,1439.589,1800,349.033,0,0,494.466,0,1932.063,-492.474,Positive
2019-05-05,23,1352.868,2165.967,64,0,45,548,0,1945.737,-592.869,Positive
2019-05-06,0,-36.286,1070.201,0,0,694.833,205.667,0,850.32,-886.606,Neutral
2019-05-06,1,-1422.75,0,0,0,1410.417,110,0,0,-1422.75,Negative
2019-05-06,2,-1070.587,0,0,0,893.667,303,0,0,-1070.587,Negative
2019-05-06,3,-328.249,820.832,0,0,475.3,665.9,0,645.325,-973.574,Negative
2019-05-06,4,-1301.434,0,0,0,835.467,628,0,0,-1301.434,Negative
2019-05-06,5,-2626.893,0,0,0,2209.784,701.3,0,0,-2626.893,Negative
2019-05-06,6,-3860.885,0,0,0,2987.25,1518,0,0,-3860.885,Negative
2019-05-06,7,-2696.469,83.267,412,0,3083.833,767.6,0,392.567,-3089.036,Negative
2019-05-06,8,371.327,330.333,2481.084,0,1529.616,443.4,0,1961.86,-1590.533,Positive
2019-05-06,9,1099.411,0,4268.334,0,2393.684,570.167,0,3465.177,-2365.766,Positive
2019-05-06,10,1039.068,0,4190,0,3221.55,258.967,0,3721.15,-2682.082,Positive
2019-05-06,11,966.071,0,4111,0,3497.05,232.183,0,3812.94,-2846.869,Positive
2019-05-06,12,-176.961,0,3351.683,0,3199,951.25,0,3135.563,-3312.524,Negative
2019-05-06,13,-119.853,0,3086.333,0,3276.4,582.333,0,2802,-2921.853,Negative
2019-05-06,14,811.371,0,3890.434,0,3348.383,285.667,0,3510.884,-2699.513,Positive
2019-05-06,15,103.376,0,3068.833,0,3365.216,296.5,0,2786.533,-2683.157,Positive
2019-05-06,16,-7.679,0,2916.333,0,3129.568,277,0,2610.033,-2617.712,Neutral
2019-05-06,17,525.957,0,2372.933,0,2158,518,0,2327.363,-1801.406,Positive
2019-05-06,18,261.655,0,2223.6,0,2128,518,0,2026.81,-1765.155,Positive
2019-05-06,19,-90.878,0,2135,0,2654,352,0,2029.5,-2120.378,Negative
2019-05-06,20,-235.783,0,1863,0,2603,247.567,0,1729.92,-1965.703,Negative
2019-05-06,21,429.672,1130.9,840,0,1569.534,0,0,1595.867,-1166.195,Positive
2019-05-06,22,36.223,0,1595,0,1940,323,0,1442.74,-1406.517,Neutral
2019-05-06,23,28.123,1474.4,0,0,0,1041.317,0,1035.48,-1007.357,Neutral
2019-05-07,0,76.348,1550.866,0,0,0,1383.249,0,1308.597,-1232.249,Positive
2019-05-07,1,176.355,1260.15,0,0,0,1051.5,0,1117.726,-941.371,Positive
2019-05-07,2,993.627,3031.402,0,0,0,1033.2,0,1891.028,-897.401,Positive
2019-05-07,3,934.561,2731.384,0,0,0,962,0,1773.97,-839.409,Positive
2019-05-07,4,446.017,1696.867,0,0,0,1224.45,0,1496.217,-1050.2,Positive
2019-05-07,5,-702.578,0,1282,0,1315.8,709.417,0,1132.15,-1834.728,Negative
2019-05-07,6,-1952.601,0,1358,0,1534,1772.084,0,1125.51,-3078.111,Negative
2019-05-07,7,-1839.367,0,1665,0,1580,1970,0,1521.56,-3360.927,Negative
2019-05-07,8,-487.778,0,3004,0,2285,1408.033,0,2629.33,-3117.108,Negative
2019-05-07,9,-55.35,0,3767.6,0,2216.4,1777,0,3590.88,-3646.23,Negative
2019-05-07,10,-305.51,0,3839,0,2141,2094.85,0,3669.99,-3975.5,Negative
2019-05-07,11,456.523,0,4667.4,0,1169,2991.167,0,4387.45,-3930.927,Positive
2019-05-07,12,-51.84,0,3947.833,0,1095,2985,0,3793.55,-3845.39,Negative
2019-05-07,13,76.573,0,4449,0,1729.466,3248.867,0,4284.8,-4208.227,Positive
2019-05-07,14,-264.767,0,4435,0,1530,3332.167,0,4238.05,-4502.817,Negative
2019-05-07,15,-122.79,0,4423,0,2039,3317,0,4357.46,-4480.25,Negative
2019-05-07,16,194.205,0,4136,0,2906,1822.5,0,4121.565,-3927.36,Positive
2019-05-07,17,229.612,0,4004,0,3149.75,1405.667,0,3910.711,-3681.099,Positive
2019-05-07,18,-250.93,0,3205.95,0,2980.066,1304.5,0,3170.077,-3421.007,Negative
2019-05-07,19,-5.638,0,3123.999,0,3173.567,485.834,0,2862.948,-2868.586,Neutral
2019-05-07,20,178.8,0,3019,0,3276.316,280.5,0,2919.471,-2740.671,Positive
2019-05-07,21,1057.16,0,3306,0,2840.734,37.5,0,3238.359,-2181.199,Positive
2019-05-07,22,796.702,0,3039.9,0,2721.533,250,0,2985.009,-2188.307,Positive
2019-05-07,23,852.417,0,1960,0,742.067,390.65,0,1898.986,-1046.569,Positive
2019-05-08,0,112.396,151.067,2330.417,0,2297.816,322.333,0,2345.684,-2233.288,Positive
2019-05-08,1,-265.718,97.916,1453,0,1675.483,449,0,1484.416,-1750.134,Negative
2019-05-08,2,936.916,2030.1,60.133,0,882.833,449,0,1981.35,-1044.434,Positive
2019-05-08,3,1044.653,1822.733,275.333,0,0,1122,0,1954.353,-909.7,Positive
2019-05-08,4,192.495,0,1664,0,1454.467,306,0,1639.8,-1447.305,Positive
2019-05-08,5,-348.498,0,2017,0,2274.718,286.45,0,1951.83,-2300.328,Negative
2019-05-08,6,-1392.921,0,1737,0,3105.5,306,0,1703.37,-3096.291,Negative
2019-05-08,7,-581.611,0,2146,0,2616.366,306,0,2049.75,-2631.361,Negative
2019-05-08,8,-411.437,27.5,3160,0,3508.667,264,0,3089.97,-3501.407,Negative
2019-05-08,9,176.514,0,3998.617,0,3495,404,0,3595.947,-3419.433,Positive
2019-05-08,10,822.969,0,4604.933,0,4276.333,322,0,4243.443,-3420.474,Positive
2019-05-08,11,790.1,0,4936,0,5088.334,0,0,4708.717,-3918.617,Positive
2019-05-08,12,-169.573,23.55,4842,0,5864.333,98,0,4682.34,-4851.913,Negative
2019-05-08,13,505.892,0,5182,0,5774.567,164.667,0,4960.24,-4454.348,Positive
2019-05-08,14,333.282,0,5129,0,5685.134,141,0,4940.62,-4607.338,Positive
2019-05-08,15,389.72,0,5166,0,5566,252,0,4983.231,-4593.511,Positive
2019-05-08,16,466.739,0,5293,0,5642.5,252,0,5135.96,-4669.221,Positive
2019-05-08,17,552.569,0,4911.5,0,5224,234,0,4773.969,-4221.4,Positive
2019-05-08,18,368.723,0,4300,0,4955.5,196.667,0,4234.36,-3865.637,Positive
2019-05-08,19,696.722,0,3364,0,3833,94,0,3334.23,-2637.508,Positive
2019-05-08,20,894.469,0,3232.5,0,3607,26.35,0,3187.409,-2292.94,Positive
2019-05-08,21,1316.486,0,3349,0,3142.051,94,0,3236.634,-1920.148,Positive
2019-05-08,22,1237.408,0,3121.667,0,3076.483,94,0,3070.59,-1833.182,Positive
2019-05-08,23,557.447,0,2580,0,3093,158.9,0,2551.11,-1993.663,Positive
2019-05-09,0,964.555,182,2456,0,1628.916,395,0,2604.18,-1639.625,Positive
2019-05-09,1,681.783,71.933,1992,0,1295.833,460,0,2057.853,-1376.07,Positive
2019-05-09,2,1172.861,3687.114,0,0,1069.666,395,0,2395.266,-1222.405,Positive
2019-05-09,3,1402.864,4264.251,0,0,0,1309,0,2575.364,-1172.5,Positive
2019-05-09,4,758.856,2503.45,147,0,52.4,1393.333,0,2067.502,-1308.646,Positive
2019-05-09,5,558.064,254.049,2384.967,0,1298.733,660.1,0,2319.526,-1761.462,Positive
2019-05-09,6,-898.388,0,1743,0,2239,579,0,1678.6,-2576.988,Negative
2019-05-09,7,-408.525,0,2167.75,0,2081.917,614,0,2061.49,-2470.015,Negative
2019-05-09,8,291.582,0,4112,0,3362.316,493.7,0,3800.05,-3508.468,Positive
2019-05-09,9,483.806,0,4589,0,3611.1,597.834,0,4511.21,-4027.404,Positive
2019-05-09,10,466.164,0,5057,0,3808.667,837,0,5003.079,-4536.915,Positive
2019-05-09,11,547.19,0,5008,0,3721.5,790.25,0,4966.609,-4419.419,Positive
2019-05-09,12,625.827,0,5126.733,0,4021.3,488.601,0,5045.711,-4419.884,Positive
2019-05-09,13,626.673,0,5127,0,4400.7,131.8,0,4961.454,-4334.781,Positive
2019-05-09,14,412.633,104.5,4982,0,4573,115,0,4902.91,-4490.277,Positive
2019-05-09,15,265.729,0,5226,0,4562.4,115,0,4735.294,-4469.565,Positive
2019-05-09,16,-220.665,0,4629,0,4385.4,62.333,0,4007.231,-4227.896,Negative
2019-05-09,17,-118.796,0,3578,0,3590.083,242.467,0,3513.235,-3632.031,Negative
2019-05-09,18,79.595,0,2964.1,0,2862.217,188.4,0,2935.19,-2855.595,Positive
2019-05-09,19,-692.208,0,2093,0,2689.417,194,0,2064.69,-2756.898,Negative
2019-05-09,20,-374.85,0,2266,0,2609,180,0,2240.65,-2615.5,Negative
2019-05-09,21,-72.058,0,2078,0,2004.666,194,0,2004.24,-2076.298,Negative
2019-05-09,22,646.91,0,2485.483,0,1726.95,194,0,2435.303,-1788.393,Positive
2019-05-09,23,684.127,0,2473,0,1707.534,194,0,2389.04,-1704.913,Positive
2019-05-10,0,910.38,38.5,2602,0,1657.5,180,0,2521.28,-1610.9,Positive
2019-05-10,1,1024.098,0,2658,0,1343.583,455.3,0,2488.52,-1464.422,Positive
2019-05-10,2,352.486,8.333,1667.516,0,1344.333,180,0,1645.919,-1293.433,Positive
2019-05-10,3,794.433,0,1669,0,899.667,180,0,1649,-854.567,Positive
2019-05-10,4,558.816,0,1347.666,0,779,215.75,0,1327.666,-768.85,Positive
2019-05-10,5,-966.67,0,498.133,0,1476.1,199.033,0,486.683,-1453.353,Negative
2019-05-10,6,-1999.464,0,0,0,1452,629,0,0,-1999.464,Negative
2019-05-10,7,-1795.2,0,327,0,1527,626.2,0,304,-2099.2,Negative
2019-05-10,8,309.585,62.5,3545.566,0,2303.667,410,0,2906.506,-2596.921,Positive
2019-05-10,9,457.909,0,3898,0,2811.866,593.067,0,3698.24,-3240.331,Positive
2019-05-10,10,257.294,0,3864,0,3177.5,873,0,3835.468,-3578.174,Positive
2019-05-10,11,763.978,0,3838,0,2606,887,0,3785.922,-3021.944,Positive
2019-05-10,12,818.709,0,3971.467,0,2877.5,672.6,0,3902.707,-3083.998,Positive
2019-05-10,13,3.16,0,3535,0,3495,478.367,0,3490.47,-3487.31,Neutral
2019-05-10,14,1095.09,0,3776,0,2386.333,743.833,0,3721.19,-2626.1,Positive
2019-05-10,15,1174.058,0,3594,0,2107,759,0,3539.48,-2365.422,Positive
2019-05-10,16,1081.784,0,3582,0,2471.483,430,0,3505.692,-2423.908,Positive
2019-05-10,17,582.44,0,2903.783,0,2484,267.133,0,2872.5,-2290.06,Positive
2019-05-10,18,906.642,0,2702.5,0,1942.434,0,0,2549.246,-1642.604,Positive
2019-05-10,19,1605.443,2243.416,676,0,0,1110,0,2670.343,-1064.9,Positive
2019-05-10,20,1229.696,2288.45,343,0,0,1274.084,0,2380.98,-1151.284,Positive
2019-05-10,21,1345.13,2535.5,36,0,0,1182.25,0,2370.08,-1024.95,Positive
2019-05-10,22,1171.763,2552,0,0,0,1244.767,0,2368.3,-1196.537,Positive
2019-05-10,23,1454.038,3040.717,0,0,0,1138,0,2547.138,-1093.1,Positive
2019-05-11,0,797.266,2567.5,0,0,147.1,1022.5,0,1919.716,-1122.45,Positive
2019-05-11,1,1102.374,2800.334,0,0,10,1050,0,2110.274,-1007.9,Positive
2019-05-11,2,1379.944,3263.632,0,0,0,1050,0,2383.344,-1003.4,Positive
2019-05-11,3,1532.147,4311.567,0,0,0,1050,0,2535.347,-1003.2,Positive
2019-05-11,4,1351.484,2570.916,0,0,60.8,1060,0,2425.084,-1073.6,Positive
2019-05-11,5,492.646,1950.233,0,0,207,1278.867,0,1927.812,-1435.166,Positive
2019-05-11,6,-1200.625,295.833,0,0,1049.633,510.817,0,281.833,-1482.458,Negative
2019-05-11,7,-776.268,1098.883,172,0,209.165,1598.818,0,982.05,-1758.318,Negative
2019-05-11,8,62.139,55.3,2447.5,0,2212.252,379,0,2257.8,-2195.661,Positive
2019-05-11,9,253.977,0,3056.166,0,2649.666,408.916,0,2885.311,-2631.334,Positive
2019-05-11,10,721.156,0,3670.167,0,2938.467,310,0,3555.979,-2834.823,Positive
2019-05-11,11,910.343,0,3887.267,0,2663,525,0,3674.938,-2764.595,Positive
2019-05-11,12,1157.895,0,4556,0,3244,391,0,4397.47,-3239.575,Positive
2019-05-11,13,760.593,0,4513.367,0,3450,593,0,4407.917,-3647.324,Positive
2019-05-11,14,1182.438,0,4191.134,0,2731,524.1,0,4041.244,-2858.806,Positive
2019-05-11,15,1022.428,0,3919.933,0,2607,483,0,3776.689,-2754.261,Positive
2019-05-11,16,870.722,0,3578,0,2804,184.133,0,3461.847,-2591.125,Positive
2019-05-11,17,521.17,0,2555.783,0,2007.583,166,0,2518.703,-1997.533,Positive
2019-05-11,18,1182.667,0,2190,0,919,30.433,0,2132.1,-949.433,Positive
2019-05-11,19,1683.234,2330.367,528,0,0,972.067,0,2654.304,-971.07,Positive
